[54]2026-01-14 15:26:36,030: 
>>>>> Main Config
[Dataset]
data_dir: data/recsys_data
dataset: amazon_cds
min_user_per_item: 1
min_item_per_user: 10
leave_k: 5
popularity_order: True

[Evaluator]
ks: [1, 5, 10, 20]

[EarlyStop]
early_stop: 10
early_stop_measure: mean

[Experiment]
num_epochs: 72
verbose: 0
print_step: 1
test_step: 1
test_from: 0
model_name: MF_CFAdaBoost
gpu: 0

>>>>> model Config
[Model]
dropout: 0
emb_dim: 100
neg_sample_rate: 2
neg_sample_rate_eval: 2
reg: 1e-05
batch_size: 1024
test_batch_size: 1024
lr: 0.001
beta1: 1
beta2: 2
tau: 0.001
neg_sample_num: 5
display_step: 1
iters: 40


[54]2026-01-14 15:26:36,030: 
Dataset: amazon_cds
# of users: 581
# of items: 636

[54]2026-01-14 15:26:57,159: epoch= 14, loss=17267.893, train time=0.14, epoch time=0.26 (0.14 + 0.12), NDCG@1=0.1497, NDCG@5=0.1308, NDCG@10=0.1374, NDCG@20=0.1638
[54]2026-01-14 15:26:57,409: epoch= 15, loss=16425.492, train time=0.12, epoch time=0.22 (0.12 + 0.10), NDCG@1=0.1549, NDCG@5=0.1349, NDCG@10=0.1406, NDCG@20=0.1664
[54]2026-01-14 15:26:57,643: epoch= 16, loss=15611.650, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.1635, NDCG@5=0.1357, NDCG@10=0.1439, NDCG@20=0.1689
[54]2026-01-14 15:26:57,871: epoch= 17, loss=14970.188, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.1618, NDCG@5=0.1394, NDCG@10=0.1480, NDCG@20=0.1737
[54]2026-01-14 15:26:58,128: epoch= 18, loss=14328.932, train time=0.16, epoch time=0.25 (0.16 + 0.10), NDCG@1=0.1738, NDCG@5=0.1438, NDCG@10=0.1502, NDCG@20=0.1797
[54]2026-01-14 15:26:58,368: epoch= 19, loss=13702.046, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.1721, NDCG@5=0.1469, NDCG@10=0.1531, NDCG@20=0.1821
[54]2026-01-14 15:26:58,643: epoch= 20, loss=13218.758, train time=0.14, epoch time=0.27 (0.14 + 0.13), NDCG@1=0.1773, NDCG@5=0.1502, NDCG@10=0.1578, NDCG@20=0.1859
[54]2026-01-14 15:26:58,895: epoch= 21, loss=12774.042, train time=0.10, epoch time=0.25 (0.10 + 0.15), NDCG@1=0.1859, NDCG@5=0.1530, NDCG@10=0.1624, NDCG@20=0.1900
[54]2026-01-14 15:26:59,105: epoch= 22, loss=12397.717, train time=0.10, epoch time=0.21 (0.10 + 0.10), NDCG@1=0.1790, NDCG@5=0.1528, NDCG@10=0.1660, NDCG@20=0.1952
[54]2026-01-14 15:26:59,324: epoch= 23, loss=11911.591, train time=0.12, epoch time=0.21 (0.12 + 0.09), NDCG@1=0.1756, NDCG@5=0.1562, NDCG@10=0.1676, NDCG@20=0.1990
[54]2026-01-14 15:26:59,575: epoch= 24, loss=11529.579, train time=0.14, epoch time=0.25 (0.14 + 0.11), NDCG@1=0.1910, NDCG@5=0.1614, NDCG@10=0.1739, NDCG@20=0.2065
[54]2026-01-14 15:26:59,784: epoch= 25, loss=11185.387, train time=0.11, epoch time=0.20 (0.11 + 0.09), NDCG@1=0.1928, NDCG@5=0.1650, NDCG@10=0.1770, NDCG@20=0.2109
[54]2026-01-14 15:27:00,012: epoch= 26, loss=10798.235, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2048, NDCG@5=0.1687, NDCG@10=0.1808, NDCG@20=0.2160
[54]2026-01-14 15:27:00,236: epoch= 27, loss=10406.743, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2083, NDCG@5=0.1713, NDCG@10=0.1845, NDCG@20=0.2215
[54]2026-01-14 15:27:00,524: epoch= 28, loss=10056.398, train time=0.14, epoch time=0.28 (0.14 + 0.14), NDCG@1=0.2014, NDCG@5=0.1735, NDCG@10=0.1859, NDCG@20=0.2257
[54]2026-01-14 15:27:00,741: epoch= 29, loss=9739.498, train time=0.10, epoch time=0.21 (0.10 + 0.11), NDCG@1=0.2031, NDCG@5=0.1745, NDCG@10=0.1904, NDCG@20=0.2293
[54]2026-01-14 15:27:01,006: epoch= 30, loss=9423.748, train time=0.15, epoch time=0.26 (0.15 + 0.11), NDCG@1=0.2117, NDCG@5=0.1765, NDCG@10=0.1942, NDCG@20=0.2345
